timestamp,AccelerationX,AccelerationY,AccelerationZ,MagneticFieldX,MagneticFieldY,MagneticFieldZ,Z-AxisAgle(Azimuth),X-AxisAngle(Pitch),Y-AxisAngle(Roll),GyroX,GyroY,GyroZ,id,id_group,id_class,AccelerationX_lag1,AccelerationX_lag2,AccelerationX_lag3,AccelerationX_lag5,GyroX_lag1,GyroX_lag2,GyroX_lag3,GyroX_lag5
1422630201244,4.345,-8.956,1.328,-8.727,41.232,12.444,341.768,79.456,29.573,-0.183,0.217,-0.053,48.0,-1.0,0,4.345,4.345,4.445,4.445,-0.183,-0.183,0.001,0.001
1422630201321,4.525,-8.685,1.5,-8.803,39.833,15.038,341.768,79.456,29.573,-0.011,0.054,-0.037,48.0,-1.0,0,4.345,4.345,4.345,4.445,-0.183,-0.183,-0.183,0.001
1422630201519,4.525,-8.685,1.5,-8.803,39.833,15.038,341.768,79.456,29.573,-0.011,0.054,-0.037,48.0,-1.0,0,4.525,4.345,4.345,4.445,-0.011,-0.183,-0.183,0.001
1422630201522,4.525,-8.685,1.5,-8.803,39.833,15.038,341.768,79.456,29.573,-0.011,0.054,-0.037,48.0,-1.0,0,4.525,4.525,4.345,4.345,-0.011,-0.011,-0.183,-0.183
1422630201648,4.525,-8.685,1.5,-8.803,39.833,15.038,341.768,79.456,29.573,-0.011,0.054,-0.037,48.0,-1.0,0,4.525,4.525,4.525,4.345,-0.011,-0.011,-0.011,-0.183
1422630201737,4.598,-8.651,1.469,-9.109,39.775,12.77,341.768,79.456,29.573,0.008,-0.001,-0.012,48.0,-1.0,0,4.525,4.525,4.525,4.345,-0.011,-0.011,-0.011,-0.183
1422630201845,4.598,-8.651,1.469,-9.109,39.775,12.77,341.768,79.456,29.573,0.008,-0.001,-0.012,48.0,-1.0,0,4.598,4.525,4.525,4.525,0.008,-0.011,-0.011,-0.011
1422630201851,4.598,-8.651,1.469,-9.109,39.775,12.77,341.768,79.456,29.573,0.008,-0.001,-0.012,48.0,-1.0,0,4.598,4.598,4.525,4.525,0.008,0.008,-0.011,-0.011
1422630202049,4.598,-8.651,1.469,-9.109,39.775,12.77,341.768,79.456,29.573,0.008,-0.001,-0.012,48.0,-1.0,0,4.598,4.598,4.598,4.525,0.008,0.008,0.008,-0.011
1422630202052,4.598,-8.651,1.469,-9.109,39.775,12.77,341.768,79.456,29.573,0.008,-0.001,-0.012,48.0,-1.0,0,4.598,4.598,4.598,4.525,0.008,0.008,0.008,-0.011
1422630202244,4.598,-8.651,1.469,-9.109,39.775,12.77,341.768,79.456,29.573,0.008,-0.001,-0.012,48.0,-1.0,0,4.598,4.598,4.598,4.598,0.008,0.008,0.008,0.008
1422630202270,4.826,-8.453,1.518,-9.337,39.153,14.589,341.768,79.456,29.573,0.022,-0.049,0.012,48.0,-1.0,0,4.598,4.598,4.598,4.598,0.008,0.008,0.008,0.008
1422630202469,4.826,-8.453,1.518,-9.337,39.153,14.589,341.768,79.456,29.573,0.022,-0.049,0.012,48.0,-1.0,0,4.826,4.598,4.598,4.598,0.022,0.008,0.008,0.008
1422630202473,4.826,-8.453,1.518,-9.337,39.153,14.589,341.768,79.456,29.573,0.022,-0.049,0.012,48.0,-1.0,0,4.826,4.826,4.598,4.598,0.022,0.022,0.008,0.008
1422630202644,4.826,-8.453,1.518,-9.337,39.153,14.589,341.768,79.456,29.573,0.022,-0.049,0.012,48.0,-1.0,0,4.826,4.826,4.826,4.598,0.022,0.022,0.022,0.008
1422630202688,4.816,-8.537,1.536,-8.986,39.404,14.307,341.768,79.456,29.573,-0.005,-0.02,-0.03,48.0,-1.0,0,4.826,4.826,4.826,4.598,0.022,0.022,0.022,0.008
1422630202889,4.816,-8.537,1.536,-8.986,39.404,14.307,341.768,79.456,29.573,-0.005,-0.02,-0.03,48.0,-1.0,0,4.816,4.826,4.826,4.826,-0.005,0.022,0.022,0.022
1422630202894,4.816,-8.537,1.536,-8.986,39.404,14.307,341.768,79.456,29.573,-0.005,-0.02,-0.03,48.0,-1.0,0,4.816,4.816,4.826,4.826,-0.005,-0.005,0.022,0.022
1422630203044,4.816,-8.537,1.536,-8.986,39.404,14.307,341.768,79.456,29.573,-0.005,-0.02,-0.03,48.0,-1.0,0,4.816,4.816,4.816,4.826,-0.005,-0.005,-0.005,0.022
1422630203101,4.817,-8.513,1.553,-9.944,39.725,13.882,341.768,79.456,29.573,-0.013,0.024,-0.005,48.0,-1.0,0,4.816,4.816,4.816,4.826,-0.005,-0.005,-0.005,0.022
1422630203299,4.817,-8.513,1.553,-9.944,39.725,13.882,341.768,79.456,29.573,-0.013,0.024,-0.005,48.0,-1.0,0,4.817,4.816,4.816,4.816,-0.013,-0.005,-0.005,-0.005
1422630203303,4.817,-8.513,1.553,-9.944,39.725,13.882,341.768,79.456,29.573,-0.013,0.024,-0.005,48.0,-1.0,0,4.817,4.817,4.816,4.816,-0.013,-0.013,-0.005,-0.005
1422630203444,4.817,-8.513,1.553,-9.944,39.725,13.882,341.768,79.456,29.573,-0.013,0.024,-0.005,48.0,-1.0,0,4.817,4.817,4.817,4.816,-0.013,-0.013,-0.013,-0.005
1422630203520,4.791,-8.51,1.522,-10.263,39.067,14.642,341.768,79.456,29.573,-0.031,0.012,-0.002,48.0,-1.0,0,4.817,4.817,4.817,4.816,-0.013,-0.013,-0.013,-0.005
1422630203648,4.791,-8.51,1.522,-10.263,39.067,14.642,341.768,79.456,29.573,-0.031,0.012,-0.002,48.0,-1.0,0,4.791,4.817,4.817,4.817,-0.031,-0.013,-0.013,-0.013
1422630203652,4.791,-8.51,1.522,-10.263,39.067,14.642,341.768,79.456,29.573,-0.031,0.012,-0.002,48.0,-1.0,0,4.791,4.791,4.817,4.817,-0.031,-0.031,-0.013,-0.013
1422630203849,4.791,-8.51,1.522,-10.263,39.067,14.642,341.768,79.456,29.573,-0.031,0.012,-0.002,48.0,-1.0,0,4.791,4.791,4.791,4.817,-0.031,-0.031,-0.031,-0.013
1422630203853,4.791,-8.51,1.522,-10.263,39.067,14.642,341.768,79.456,29.573,-0.031,0.012,-0.002,48.0,-1.0,0,4.791,4.791,4.791,4.817,-0.031,-0.031,-0.031,-0.013
1422630206644,4.047,-8.956,0.175,-3.476,43.066,15.891,341.768,79.456,29.573,-0.077,0.59,-0.137,108.0,-1.0,0,4.791,4.791,4.791,4.791,-0.031,-0.031,-0.031,-0.031
1422630206700,4.405,-8.665,1.654,-9.274,40.765,13.315,341.768,79.456,29.573,0.027,0.093,-0.028,108.0,-1.0,0,4.047,4.791,4.791,4.791,-0.077,-0.031,-0.031,-0.031
1422630206899,4.405,-8.665,1.654,-9.274,40.765,13.315,341.768,79.456,29.573,0.027,0.093,-0.028,108.0,-1.0,0,4.405,4.047,4.791,4.791,0.027,-0.077,-0.031,-0.031
1422630206903,4.405,-8.665,1.654,-9.274,40.765,13.315,341.768,79.456,29.573,0.027,0.093,-0.028,108.0,-1.0,0,4.405,4.405,4.047,4.791,0.027,0.027,-0.077,-0.031
1422630207044,4.405,-8.665,1.654,-9.274,40.765,13.315,341.768,79.456,29.573,0.027,0.093,-0.028,108.0,-1.0,0,4.405,4.405,4.405,4.791,0.027,0.027,0.027,-0.031
1422630207115,4.608,-8.848,1.448,-8.969,41.328,15.573,341.768,79.456,29.573,-0.096,-0.059,-0.008,108.0,-1.0,0,4.405,4.405,4.405,4.047,0.027,0.027,0.027,-0.077
1422630207319,4.608,-8.848,1.448,-8.969,41.328,15.573,341.768,79.456,29.573,-0.096,-0.059,-0.008,108.0,-1.0,0,4.608,4.405,4.405,4.405,-0.096,0.027,0.027,0.027
1422630207323,4.608,-8.848,1.448,-8.969,41.328,15.573,341.768,79.456,29.573,-0.096,-0.059,-0.008,108.0,-1.0,0,4.608,4.608,4.405,4.405,-0.096,-0.096,0.027,0.027
1422630207445,4.608,-8.848,1.448,-8.969,41.328,15.573,341.768,79.456,29.573,-0.096,-0.059,-0.008,108.0,-1.0,0,4.608,4.608,4.608,4.405,-0.096,-0.096,-0.096,0.027
1422630207534,4.504,-8.766,1.366,-8.798,40.518,15.062,341.768,79.456,29.573,0.012,0.043,0.025,108.0,-1.0,0,4.608,4.608,4.608,4.405,-0.096,-0.096,-0.096,0.027
1422630207644,4.504,-8.766,1.366,-8.798,40.518,15.062,341.768,79.456,29.573,0.012,0.043,0.025,108.0,-1.0,0,4.504,4.608,4.608,4.608,0.012,-0.096,-0.096,-0.096
1422630207647,4.504,-8.766,1.366,-8.798,40.518,15.062,341.768,79.456,29.573,0.012,0.043,0.025,108.0,-1.0,0,4.504,4.504,4.608,4.608,0.012,0.012,-0.096,-0.096
1422630207844,4.504,-8.766,1.366,-8.798,40.518,15.062,341.768,79.456,29.573,0.012,0.043,0.025,108.0,-1.0,0,4.504,4.504,4.504,4.608,0.012,0.012,0.012,-0.096
1422630207848,4.504,-8.766,1.366,-8.798,40.518,15.062,341.768,79.456,29.573,0.012,0.043,0.025,108.0,-1.0,0,4.504,4.504,4.504,4.608,0.012,0.012,0.012,-0.096
1422630208045,4.639,-8.594,1.3,-9.811,40.161,15.552,341.768,79.456,29.573,0.004,-0.003,-0.046,108.0,-1.0,0,4.504,4.504,4.504,4.504,0.012,0.012,0.012,0.012
1422630208049,4.639,-8.594,1.3,-9.811,40.161,15.552,341.768,79.456,29.573,0.004,-0.003,-0.046,108.0,-1.0,0,4.639,4.504,4.504,4.504,0.004,0.012,0.012,0.012
1422630208244,4.639,-8.594,1.3,-9.811,40.161,15.552,341.768,79.456,29.573,0.004,-0.003,-0.046,108.0,-1.0,0,4.639,4.639,4.504,4.504,0.004,0.004,0.012,0.012
1422630208248,4.639,-8.594,1.3,-9.811,40.161,15.552,341.768,79.456,29.573,0.004,-0.003,-0.046,108.0,-1.0,0,4.639,4.639,4.639,4.504,0.004,0.004,0.004,0.012
1422630208445,4.747,-8.591,1.302,-8.675,40.64,14.85,341.768,79.456,29.573,-0.018,0.036,-0.027,108.0,-1.0,0,4.639,4.639,4.639,4.504,0.004,0.004,0.004,0.012
1422630208448,4.747,-8.591,1.302,-8.675,40.64,14.85,341.768,79.456,29.573,-0.018,0.036,-0.027,108.0,-1.0,0,4.747,4.639,4.639,4.639,-0.018,0.004,0.004,0.004
1422630208644,4.747,-8.591,1.302,-8.675,40.64,14.85,341.768,79.456,29.573,-0.018,0.036,-0.027,108.0,-1.0,0,4.747,4.747,4.639,4.639,-0.018,-0.018,0.004,0.004
1422630208648,4.747,-8.591,1.302,-8.675,40.64,14.85,341.768,79.456,29.573,-0.018,0.036,-0.027,108.0,-1.0,0,4.747,4.747,4.747,4.639,-0.018,-0.018,-0.018,0.004
1422630208845,4.608,-8.678,1.345,-10.237,39.406,14.261,341.768,79.456,29.573,-0.034,0.043,0.029,108.0,-1.0,0,4.747,4.747,4.747,4.639,-0.018,-0.018,-0.018,0.004
1422630208868,4.608,-8.678,1.345,-10.237,39.406,14.261,341.768,79.456,29.573,-0.034,0.043,0.029,108.0,-1.0,0,4.608,4.747,4.747,4.747,-0.034,-0.018,-0.018,-0.018
1422630209045,4.608,-8.678,1.345,-10.237,39.406,14.261,341.768,79.456,29.573,-0.034,0.043,0.029,108.0,-1.0,0,4.608,4.608,4.747,4.747,-0.034,-0.034,-0.018,-0.018
1422630209049,4.608,-8.678,1.345,-10.237,39.406,14.261,341.768,79.456,29.573,-0.034,0.043,0.029,108.0,-1.0,0,4.608,4.608,4.608,4.747,-0.034,-0.034,-0.034,-0.018
1422630209244,4.682,-8.639,1.192,-10.791,40.524,15.387,341.768,79.456,29.573,-0.021,-0.032,-0.036,108.0,-1.0,0,4.608,4.608,4.608,4.747,-0.034,-0.034,-0.034,-0.018
1422630209248,4.682,-8.639,1.192,-10.791,40.524,15.387,341.768,79.456,29.573,-0.021,-0.032,-0.036,108.0,-1.0,0,4.682,4.608,4.608,4.608,-0.021,-0.034,-0.034,-0.034
1422630209445,4.682,-8.639,1.192,-10.791,40.524,15.387,341.768,79.456,29.573,-0.021,-0.032,-0.036,108.0,-1.0,0,4.682,4.682,4.608,4.608,-0.021,-0.021,-0.034,-0.034
1422630209449,4.682,-8.639,1.192,-10.791,40.524,15.387,341.768,79.456,29.573,-0.021,-0.032,-0.036,108.0,-1.0,0,4.682,4.682,4.682,4.608,-0.021,-0.021,-0.021,-0.034
1422630209644,4.722,-8.645,1.181,-10.019,38.678,15.097,341.768,79.456,29.573,0.01,-0.011,-0.004,108.0,-1.0,0,4.682,4.682,4.682,4.608,-0.021,-0.021,-0.021,-0.034
1422630209648,4.722,-8.645,1.181,-10.019,38.678,15.097,341.768,79.456,29.573,0.01,-0.011,-0.004,108.0,-1.0,0,4.722,4.682,4.682,4.682,0.01,-0.021,-0.021,-0.021
1422630212046,4.67,-8.645,1.656,-10.973,40.63,12.361,341.768,79.456,29.573,-0.08,0.05,0.036,109.0,-1.0,0,4.722,4.722,4.682,4.682,0.01,0.01,-0.021,-0.021
1422630212049,4.67,-8.645,1.656,-10.973,40.63,12.361,341.768,79.456,29.573,-0.08,0.05,0.036,109.0,-1.0,0,4.67,4.722,4.722,4.682,-0.08,0.01,0.01,-0.021
1422630212244,4.67,-8.645,1.656,-10.973,40.63,12.361,341.768,79.456,29.573,-0.08,0.05,0.036,109.0,-1.0,0,4.67,4.67,4.722,4.682,-0.08,-0.08,0.01,-0.021
1422630212248,4.67,-8.645,1.656,-10.973,40.63,12.361,341.768,79.456,29.573,-0.08,0.05,0.036,109.0,-1.0,0,4.67,4.67,4.67,4.722,-0.08,-0.08,-0.08,0.01
1422630212446,4.562,-8.618,1.677,-9.485,40.178,13.403,341.768,79.456,29.573,-0.022,-0.006,0.006,109.0,-1.0,0,4.67,4.67,4.67,4.722,-0.08,-0.08,-0.08,0.01
1422630212449,4.562,-8.618,1.677,-9.485,40.178,13.403,341.768,79.456,29.573,-0.022,-0.006,0.006,109.0,-1.0,0,4.562,4.67,4.67,4.67,-0.022,-0.08,-0.08,-0.08
1422630212644,4.562,-8.618,1.677,-9.485,40.178,13.403,341.768,79.456,29.573,-0.022,-0.006,0.006,109.0,-1.0,0,4.562,4.562,4.67,4.67,-0.022,-0.022,-0.08,-0.08
1422630212648,4.562,-8.618,1.677,-9.485,40.178,13.403,341.768,79.456,29.573,-0.022,-0.006,0.006,109.0,-1.0,0,4.562,4.562,4.562,4.67,-0.022,-0.022,-0.022,-0.08
1422630212845,4.678,-8.657,1.498,-11.372,39.612,13.129,341.768,79.456,29.573,0.017,-0.036,-0.016,109.0,-1.0,0,4.562,4.562,4.562,4.67,-0.022,-0.022,-0.022,-0.08
1422630212848,4.678,-8.657,1.498,-11.372,39.612,13.129,341.768,79.456,29.573,0.017,-0.036,-0.016,109.0,-1.0,0,4.678,4.562,4.562,4.562,0.017,-0.022,-0.022,-0.022
1422630213089,4.678,-8.657,1.498,-11.372,39.612,13.129,341.768,79.456,29.573,0.017,-0.036,-0.016,109.0,-1.0,0,4.678,4.678,4.562,4.562,0.017,0.017,-0.022,-0.022
1422630213093,4.678,-8.657,1.498,-11.372,39.612,13.129,341.768,79.456,29.573,0.017,-0.036,-0.016,109.0,-1.0,0,4.678,4.678,4.678,4.562,0.017,0.017,0.017,-0.022
1422630213244,4.678,-8.657,1.498,-11.372,39.612,13.129,341.768,79.456,29.573,0.017,-0.036,-0.016,109.0,-1.0,0,4.678,4.678,4.678,4.562,0.017,0.017,0.017,-0.022
1422630213301,4.752,-8.521,1.55,-11.258,39.185,12.823,341.768,79.456,29.573,-0.023,0.001,-0.018,109.0,-1.0,0,4.678,4.678,4.678,4.678,0.017,0.017,0.017,0.017
1422630213499,4.752,-8.521,1.55,-11.258,39.185,12.823,341.768,79.456,29.573,-0.023,0.001,-0.018,109.0,-1.0,0,4.752,4.678,4.678,4.678,-0.023,0.017,0.017,0.017
1422630213503,4.752,-8.521,1.55,-11.258,39.185,12.823,341.768,79.456,29.573,-0.023,0.001,-0.018,109.0,-1.0,0,4.752,4.752,4.678,4.678,-0.023,-0.023,0.017,0.017
1422630213645,4.752,-8.521,1.55,-11.258,39.185,12.823,341.768,79.456,29.573,-0.023,0.001,-0.018,109.0,-1.0,0,4.752,4.752,4.752,4.678,-0.023,-0.023,-0.023,0.017
1422630213721,4.718,-8.568,1.448,-11.716,39.328,13.237,341.768,79.456,29.573,-0.016,0.001,-0.013,109.0,-1.0,0,4.752,4.752,4.752,4.678,-0.023,-0.023,-0.023,0.017
1422630213850,4.718,-8.568,1.448,-11.716,39.328,13.237,341.768,79.456,29.573,-0.016,0.001,-0.013,109.0,-1.0,0,4.718,4.752,4.752,4.752,-0.016,-0.023,-0.023,-0.023
1422630213854,4.718,-8.568,1.448,-11.716,39.328,13.237,341.768,79.456,29.573,-0.016,0.001,-0.013,109.0,-1.0,0,4.718,4.718,4.752,4.752,-0.016,-0.016,-0.023,-0.023
1422630214048,4.718,-8.568,1.448,-11.716,39.328,13.237,341.768,79.456,29.573,-0.016,0.001,-0.013,109.0,-1.0,0,4.718,4.718,4.718,4.752,-0.016,-0.016,-0.016,-0.023
1422630214052,4.718,-8.568,1.448,-11.716,39.328,13.237,341.768,79.456,29.573,-0.016,0.001,-0.013,109.0,-1.0,0,4.718,4.718,4.718,4.752,-0.016,-0.016,-0.016,-0.023
1422630214244,4.718,-8.568,1.448,-11.716,39.328,13.237,341.768,79.456,29.573,-0.016,0.001,-0.013,109.0,-1.0,0,4.718,4.718,4.718,4.718,-0.016,-0.016,-0.016,-0.016
1422630214271,4.729,-8.605,1.39,-11.545,38.818,14.067,341.768,79.456,29.573,0.008,0.014,-0.022,109.0,-1.0,0,4.718,4.718,4.718,4.718,-0.016,-0.016,-0.016,-0.016
1422630214479,4.729,-8.605,1.39,-11.545,38.818,14.067,341.768,79.456,29.573,0.008,0.014,-0.022,109.0,-1.0,0,4.729,4.718,4.718,4.718,0.008,-0.016,-0.016,-0.016
1422630214483,4.729,-8.605,1.39,-11.545,38.818,14.067,341.768,79.456,29.573,0.008,0.014,-0.022,109.0,-1.0,0,4.729,4.729,4.718,4.718,0.008,0.008,-0.016,-0.016
1422630214644,4.729,-8.605,1.39,-11.545,38.818,14.067,341.768,79.456,29.573,0.008,0.014,-0.022,109.0,-1.0,0,4.729,4.729,4.729,4.718,0.008,0.008,0.008,-0.016
1422630214698,4.758,-8.546,1.467,-11.201,38.68,13.094,341.768,79.456,29.573,0.014,-0.007,-0.008,109.0,-1.0,0,4.729,4.729,4.729,4.718,0.008,0.008,0.008,-0.016
1422630214889,4.758,-8.546,1.467,-11.201,38.68,13.094,341.768,79.456,29.573,0.014,-0.007,-0.008,109.0,-1.0,0,4.758,4.729,4.729,4.729,0.014,0.008,0.008,0.008
1422630214892,4.758,-8.546,1.467,-11.201,38.68,13.094,341.768,79.456,29.573,0.014,-0.007,-0.008,109.0,-1.0,0,4.758,4.758,4.729,4.729,0.014,0.014,0.008,0.008
1422630217845,4.105,-8.74,1.151,-7.84,39.522,16.666,341.771,83.013,24.615,-0.005,-0.01,-0.009,49.0,-1.0,0,4.758,4.758,4.758,4.729,0.014,0.014,0.014,0.008
1422630217848,4.105,-8.74,1.151,-7.84,39.522,16.666,341.771,83.013,24.615,-0.005,-0.01,-0.009,49.0,-1.0,0,4.105,4.758,4.758,4.729,-0.005,0.014,0.014,0.008
1422630218044,4.105,-8.74,1.151,-7.84,39.522,16.666,341.771,83.013,24.615,-0.005,-0.01,-0.009,49.0,-1.0,0,4.105,4.105,4.758,4.758,-0.005,-0.005,0.014,0.014
1422630218048,4.105,-8.74,1.151,-7.84,39.522,16.666,341.771,83.013,24.615,-0.005,-0.01,-0.009,49.0,-1.0,0,4.105,4.105,4.105,4.758,-0.005,-0.005,-0.005,0.014
1422630218246,4.008,-8.849,1.296,-10.674,39.027,15.955,341.771,83.013,24.615,0.012,0.03,-0.049,49.0,-1.0,0,4.105,4.105,4.105,4.758,-0.005,-0.005,-0.005,0.014
1422630218249,4.008,-8.849,1.296,-10.674,39.027,15.955,341.771,83.013,24.615,0.012,0.03,-0.049,49.0,-1.0,0,4.008,4.105,4.105,4.105,0.012,-0.005,-0.005,-0.005
1422630218444,4.008,-8.849,1.296,-10.674,39.027,15.955,341.771,83.013,24.615,0.012,0.03,-0.049,49.0,-1.0,0,4.008,4.008,4.105,4.105,0.012,0.012,-0.005,-0.005
1422630218448,4.008,-8.849,1.296,-10.674,39.027,15.955,341.771,83.013,24.615,0.012,0.03,-0.049,49.0,-1.0,0,4.008,4.008,4.008,4.105,0.012,0.012,0.012,-0.005
1422630218646,4.288,-9.037,1.252,-9.384,40.079,17.526,341.771,83.013,24.615,-0.009,0.036,0.01,49.0,-1.0,0,4.008,4.008,4.008,4.105,0.012,0.012,0.012,-0.005
1422630218649,4.288,-9.037,1.252,-9.384,40.079,17.526,341.771,83.013,24.615,-0.009,0.036,0.01,49.0,-1.0,0,4.288,4.008,4.008,4.008,-0.009,0.012,0.012,0.012
1422630218844,4.288,-9.037,1.252,-9.384,40.079,17.526,341.771,83.013,24.615,-0.009,0.036,0.01,49.0,-1.0,0,4.288,4.288,4.008,4.008,-0.009,-0.009,0.012,0.012
1422630218848,4.288,-9.037,1.252,-9.384,40.079,17.526,341.771,83.013,24.615,-0.009,0.036,0.01,49.0,-1.0,0,4.288,4.288,4.288,4.008,-0.009,-0.009,-0.009,0.012
1422630219045,4.084,-8.905,1.324,-11.617,39.813,16.628,341.771,83.013,24.615,0.023,0.015,-0.045,49.0,-1.0,0,4.288,4.288,4.288,4.008,-0.009,-0.009,-0.009,0.012
1422630219056,4.084,-8.905,1.324,-11.617,39.813,16.628,341.771,83.013,24.615,0.023,0.015,-0.045,49.0,-1.0,0,4.084,4.288,4.288,4.288,0.023,-0.009,-0.009,-0.009
1422630219244,4.084,-8.905,1.324,-11.617,39.813,16.628,341.771,83.013,24.615,0.023,0.015,-0.045,49.0,-1.0,0,4.084,4.084,4.288,4.288,0.023,0.023,-0.009,-0.009
1422630219248,4.084,-8.905,1.324,-11.617,39.813,16.628,341.771,83.013,24.615,0.023,0.015,-0.045,49.0,-1.0,0,4.084,4.084,4.084,4.288,0.023,0.023,0.023,-0.009
1422630219445,4.231,-8.942,1.332,-11.865,40.057,16.412,341.771,83.013,24.615,-0.012,-0.019,-0.047,49.0,-1.0,0,4.084,4.084,4.084,4.288,0.023,0.023,0.023,-0.009
1422630219448,4.231,-8.942,1.332,-11.865,40.057,16.412,341.771,83.013,24.615,-0.012,-0.019,-0.047,49.0,-1.0,0,4.231,4.084,4.084,4.084,-0.012,0.023,0.023,0.023
1422630219645,4.231,-8.942,1.332,-11.865,40.057,16.412,341.771,83.013,24.615,-0.012,-0.019,-0.047,49.0,-1.0,0,4.231,4.231,4.084,4.084,-0.012,-0.012,0.023,0.023
1422630219649,4.231,-8.942,1.332,-11.865,40.057,16.412,341.771,83.013,24.615,-0.012,-0.019,-0.047,49.0,-1.0,0,4.231,4.231,4.231,4.084,-0.012,-0.012,-0.012,0.023
1422630219844,4.373,-9.054,0.988,-11.29,38.472,15.971,341.771,83.013,24.615,-0.063,-0.029,-0.002,49.0,-1.0,0,4.231,4.231,4.231,4.084,-0.012,-0.012,-0.012,0.023
1422630219848,4.373,-9.054,0.988,-11.29,38.472,15.971,341.771,83.013,24.615,-0.063,-0.029,-0.002,49.0,-1.0,0,4.373,4.231,4.231,4.231,-0.063,-0.012,-0.012,-0.012
1422630220046,4.373,-9.054,0.988,-11.29,38.472,15.971,341.771,83.013,24.615,-0.063,-0.029,-0.002,49.0,-1.0,0,4.373,4.373,4.231,4.231,-0.063,-0.063,-0.012,-0.012
1422630220050,4.373,-9.054,0.988,-11.29,38.472,15.971,341.771,83.013,24.615,-0.063,-0.029,-0.002,49.0,-1.0,0,4.373,4.373,4.373,4.231,-0.063,-0.063,-0.063,-0.012
1422630220243,4.373,-9.054,0.988,-11.29,38.472,15.971,341.771,83.013,24.615,-0.063,-0.029,-0.002,49.0,-1.0,0,4.373,4.373,4.373,4.231,-0.063,-0.063,-0.063,-0.012
1422630220247,4.373,-9.054,0.988,-11.29,38.472,15.971,341.771,83.013,24.615,-0.063,-0.029,-0.002,49.0,-1.0,0,4.373,4.373,4.373,4.373,-0.063,-0.063,-0.063,-0.063
1422630220446,4.378,-8.859,1.065,-12.299,37.831,17.195,341.771,83.013,24.615,0.01,-0.039,-0.007,49.0,-1.0,0,4.373,4.373,4.373,4.373,-0.063,-0.063,-0.063,-0.063
1422630220449,4.378,-8.859,1.065,-12.299,37.831,17.195,341.771,83.013,24.615,0.01,-0.039,-0.007,49.0,-1.0,0,4.378,4.373,4.373,4.373,0.01,-0.063,-0.063,-0.063
1422630220643,4.378,-8.859,1.065,-12.299,37.831,17.195,341.771,83.013,24.615,0.01,-0.039,-0.007,49.0,-1.0,0,4.378,4.378,4.373,4.373,0.01,0.01,-0.063,-0.063
1422630220647,4.378,-8.859,1.065,-12.299,37.831,17.195,341.771,83.013,24.615,0.01,-0.039,-0.007,49.0,-1.0,0,4.378,4.378,4.378,4.373,0.01,0.01,0.01,-0.063
1422630220845,4.38,-8.854,1.163,-11.372,40.009,17.88,341.771,83.013,24.615,0.02,0.026,0.003,49.0,-1.0,0,4.378,4.378,4.378,4.373,0.01,0.01,0.01,-0.063
1422630220848,4.38,-8.854,1.163,-11.372,40.009,17.88,341.771,83.013,24.615,0.02,0.026,0.003,49.0,-1.0,0,4.38,4.378,4.378,4.378,0.02,0.01,0.01,0.01
1422630221044,4.38,-8.854,1.163,-11.372,40.009,17.88,341.771,83.013,24.615,0.02,0.026,0.003,49.0,-1.0,0,4.38,4.38,4.378,4.378,0.02,0.02,0.01,0.01
1422630221048,4.38,-8.854,1.163,-11.372,40.009,17.88,341.771,83.013,24.615,0.02,0.026,0.003,49.0,-1.0,0,4.38,4.38,4.38,4.378,0.02,0.02,0.02,0.01
1422630221245,4.299,-8.838,1.245,-11.897,40.222,16.519,341.771,83.013,24.615,0.024,0.001,-0.007,49.0,-1.0,0,4.38,4.38,4.38,4.378,0.02,0.02,0.02,0.01
1422630221249,4.299,-8.838,1.245,-11.897,40.222,16.519,341.771,83.013,24.615,0.024,0.001,-0.007,49.0,-1.0,0,4.299,4.38,4.38,4.38,0.024,0.02,0.02,0.02
1422630221443,4.299,-8.838,1.245,-11.897,40.222,16.519,341.771,83.013,24.615,0.024,0.001,-0.007,49.0,-1.0,0,4.299,4.299,4.38,4.38,0.024,0.024,0.02,0.02
1422630221447,4.299,-8.838,1.245,-11.897,40.222,16.519,341.771,83.013,24.615,0.024,0.001,-0.007,49.0,-1.0,0,4.299,4.299,4.299,4.38,0.024,0.024,0.024,0.02
1422630221645,4.363,-8.912,1.309,-11.627,39.151,15.683,341.771,83.013,24.615,-0.007,0.009,-0.018,49.0,-1.0,0,4.299,4.299,4.299,4.38,0.024,0.024,0.024,0.02
1422630221649,4.363,-8.912,1.309,-11.627,39.151,15.683,341.771,83.013,24.615,-0.007,0.009,-0.018,49.0,-1.0,0,4.363,4.299,4.299,4.299,-0.007,0.024,0.024,0.024
1422630221844,4.363,-8.912,1.309,-11.627,39.151,15.683,341.771,83.013,24.615,-0.007,0.009,-0.018,49.0,-1.0,0,4.363,4.363,4.299,4.299,-0.007,-0.007,0.024,0.024
1422630224045,3.537,-9.002,1.007,-8.691,39.159,15.497,341.771,83.013,24.615,-0.11,-0.122,0.214,50.0,-1.0,0,4.363,4.363,4.363,4.299,-0.007,-0.007,-0.007,0.024
1422630224049,3.537,-9.002,1.007,-8.691,39.159,15.497,341.771,83.013,24.615,-0.11,-0.122,0.214,50.0,-1.0,0,3.537,4.363,4.363,4.299,-0.11,-0.007,-0.007,0.024
